time,open,high,low,close,Plot,Plot,Plot,Plot,Plot,Volume,Volume MA
1610038800,27.1092,27.121,26.98518,27.00021,27.200613616124823,27.15682015256256,27.10809664807647,27.096661954399057,27.078900591141426,460,907.55
1610040600,27.00021,27.06244,26.99814,27.05012,27.19763354451839,27.152635832854223,27.102826043705882,27.09001310377062,27.069307060760952,270,883.15
1610042400,27.05012,27.16262,27.03074,27.12494,27.19619406838931,27.1515497217619,27.104836403368985,27.095002660374817,27.087851373840635,354,849.25
1610044200,27.12494,27.21086,27.12494,27.19939,27.19625735416378,27.15342581110457,27.113432184880896,27.109915137464128,27.125030915893756,319,832.3
1610046000,27.19939,27.20683,27.14798,27.18588,27.196051862002122,27.154698524394586,27.120018349891723,27.12076726068354,27.14531394392917,261,808.3
1610047800,27.18588,27.24965,27.17724,27.24522,27.19702548849713,27.158248386183033,27.131400318083383,27.138546223443033,27.178615962619446,231,784.95
1610049600,27.24522,27.2567,27.14641,27.2003,27.197090330309067,27.159897469077816,27.137663925530347,27.1473681915226,27.18584397507963,247,755.85
1610051400,27.2003,27.20257,27.15464,27.17984,27.196748739609877,27.16067952911398,27.141498114118498,27.152007021305085,27.183842650053087,192,715.1
1610053200,27.17984,27.19816,27.15646,27.18818,27.1965790615978,27.16175797895265,27.145741921925907,27.157174589690072,27.185288433368726,119,680.9
1610055000,27.18818,27.1927,27.12379,27.13644,27.195388189090913,27.160765117032938,27.144896292659915,27.154212505448633,27.169005622245816,122,661.3
1610060400,27.13644,27.18599,27.12084,27.12288,27.19395238336634,27.1592794261689,27.142894811509013,27.149736433241685,27.153630414830545,202,640.1
1610062200,27.12288,27.19323,27.12288,27.1836,27.19374738567592,27.160233174162276,27.146595283190013,27.15457408563573,27.163620276553697,166,625.45
1610064000,27.1836,27.20666,27.14671,27.20666,27.19400308100907,27.16205383399905,27.152055711990922,27.16201493054491,27.177966851035798,218,577.15
1610065800,27.20666,27.21414,27.0976,27.10689,27.19227806950394,27.159890546391242,27.147949738173565,27.154139940467065,27.1542745673572,300,516.45
1610067600,27.10689,27.14977,27.04494,27.06727,27.189802662187027,27.15625836810139,27.14061521652142,27.14172994897177,27.125273044904798,889,501.5
1610069400,27.06727,27.11672,27.02128,27.02128,27.186465579767482,27.150965098764082,27.12976656047402,27.124522813404372,27.090608696603198,500,427.75
1610071200,27.02128,27.0642,26.99908,27.05975,27.183956360366146,27.14738803606745,27.123401418612747,27.115269554346604,27.080322464402133,398,365.3
1610073000,27.05975,27.10526,27.02641,27.07896,27.18187722451731,27.14470458367265,27.11936128964795,27.110082475154233,27.079868309601423,360,343.3
1610074800,27.07896,27.08776,26.98344,27.03666,27.179001635913007,27.14046754117568,27.111842990589047,27.099593550132198,27.065465539734284,494,331.3
1610076600,27.03666,27.08765,27.0262,27.0702,27.176847148073147,27.137711951325656,27.108057264171862,27.095394471541884,27.06704369315619,181,314.15
1610078400,27.0702,27.0702,27.02348,27.04638,27.17426364019051,27.13413030617563,27.102450240156237,27.08839240417876,27.06015579543746,167,299.5
1610080200,27.04638,27.05368,26.9962,27.04223,27.171649112661985,27.130526372600116,27.096975672869306,27.081797775010365,27.05418053029164,190,295.5
1610082000,27.04223,27.1025,27.03118,27.07776,27.169789922312244,27.128457103086387,27.09522879351755,27.081220950008884,27.06204035352776,173,286.45
1610083800,27.07776,27.09581,26.94021,26.99248,27.166278834741703,27.123124667671235,27.085887994106862,27.068543671436185,27.038853569018507,812,311.1
1610085600,26.99248,27.02658,26.94488,26.97931,27.1625764815785,27.117484876782168,27.076199085551693,27.055796004088158,27.019005712679004,507,323.4
1610087400,26.97931,27.02623,26.96794,27.00946,27.159544472042292,27.113248607104435,27.070131895956084,27.04917657493271,27.01582380845267,376,330.65
1610089200,27.00946,27.08074,27.00242,27.02693,27.15691844289294,27.109863563688574,27.06620445086917,27.045998492799466,27.01952587230178,449,340.75
1610091000,27.02693,27.02693,26.9207,26.92678,27.152361246003974,27.102683816092945,27.05352950079015,27.0289672795424,26.98861058153452,484,355.35
1610092800,26.92678,26.92678,25.95752,26.47402,27.138928746083103,27.07803033310891,27.000846818900136,26.949689096750628,26.81708038768968,4836,591.2
1610094600,26.47402,26.56225,26.419,26.49184,27.126115107546802,27.05504247690856,26.954573471727397,26.88428208292911,26.70866692512645,1501,660.15
