time,open,high,low,close,Plot,Plot,Plot,Plot,Plot,Volume,Volume MA
1610008200,1.36018,1.3627,1.35943,1.36082,1.3610032383718702,1.360459676338736,1.3598852539511395,1.3596507247114566,1.3596982160722282,2484,851.85
1610010000,1.36082,1.36166,1.36002,1.3611,1.3610051544437143,1.3604847870705503,1.3599956854101267,1.3598577640383913,1.3601654773814855,1893,934
1610011800,1.3611,1.36138,1.35902,1.35942,1.360973765246809,1.3604430307148425,1.3599433503728424,1.359795226318621,1.3599169849209904,1887,1011.9
1610013600,1.35942,1.36074,1.3583,1.35846,1.3609239877171693,1.3603652648044566,1.3598085003389477,1.359604479701675,1.3594313232806603,1794,1059.7
1610015400,1.35846,1.35912,1.35628,1.35693,1.3608448988514827,1.3602305485376152,1.3595468184899524,1.3592224111728644,1.3585975488537736,2009,1130.2
1610017200,1.35693,1.35792,1.35664,1.35746,1.3607778711514533,1.3601218995753557,1.3593571077181386,1.3589706381481694,1.3582183659025158,1549,1175.55
1610019000,1.35746,1.3592,1.3565,1.35682,1.360699497465286,1.3599924133174985,1.359126461561944,1.3586634041270023,1.3577522439350105,1800,1232.05
1610020800,1.35682,1.3593,1.3557,1.35904,1.3606666361293398,1.359955063775636,1.3591186014199492,1.3587172035374304,1.3581814959566736,2107,1272.75
1610022600,1.35904,1.36092,1.35828,1.36046,1.3606625443247984,1.3599748651961991,1.3592405467454083,1.3589661744606547,1.358940997304449,1623,1325.25
1610024400,1.36046,1.36133,1.35986,1.36058,1.3606609097837132,1.3599985959728187,1.3593623152230985,1.3591967209662754,1.3594873315362994,1646,1385.1
1610026200,1.36058,1.36086,1.35838,1.35884,1.3606248521642337,1.3599531608366298,1.3593148320209987,1.359145760828236,1.3592715543575329,2020,1463.95
1610028000,1.35884,1.36038,1.35836,1.35836,1.360580003606526,1.3598906839410756,1.3592280291099987,1.3590335092813453,1.358967702905022,2014,1541.85
1610029800,1.35836,1.35904,1.35632,1.3565,1.3604992114559018,1.3597577159433865,1.3589800264636351,1.3586715793840103,1.3581451352700147,3176,1683.95
1610031600,1.3565,1.35739,1.35491,1.35532,1.3603966528132108,1.3595836878671752,1.3586472967851229,1.3581927823291517,1.3572034235133432,2786,1799.6
1610033400,1.35532,1.35708,1.35369,1.35488,1.3602874121634443,1.3593992295194428,1.3583048152592025,1.3577195277107015,1.3564289490088954,2664,1906.35
1610035200,1.35488,1.35694,1.35431,1.35571,1.3601967703384257,1.3592545538520138,1.3580689229629115,1.3574324523234584,1.3561892993392637,1887,1954
1610037000,1.35571,1.3563,1.35436,1.35493,1.3600924778564767,1.359084963504876,1.3577835663299196,1.357074959134393,1.3557695328928425,1476,1999.6
1610038800,1.35493,1.35588,1.3538,1.35383,1.3599684683939721,1.3588788865046848,1.3574241512090177,1.3566113935437654,1.3551230219285617,1254,1997.9
1610040600,1.35383,1.35516,1.35325,1.35484,1.3598669145643885,1.3587204987986188,1.3571892283718343,1.3563583373232275,1.3550286812857077,1096,1985.95
1610042400,1.35484,1.3564,1.35484,1.35625,1.3597952924938066,1.3586236164927905,1.3571038439743948,1.3563428605627665,1.3554357875238052,936,1905.05
1610044200,1.35625,1.35721,1.35622,1.35721,1.3597440985830382,1.3585681805518968,1.357113494522177,1.3564667376252284,1.3560271916825368,985,1830.1
1610046000,1.35721,1.35778,1.35624,1.35632,1.3596762946507008,1.3584800166086852,1.3570413586565246,1.3564457751073387,1.3561247944550245,853,1778.1
1610047800,1.35632,1.35739,1.35632,1.35706,1.3596244868358354,1.3584243296828544,1.3570430533241133,1.356533521520576,1.356436529636683,631,1715.3
1610049600,1.35706,1.35734,1.35605,1.35692,1.3595709326410663,1.358365336361958,1.3570318666582848,1.3565887327319224,1.3565976864244553,810,1666.1
1610051400,1.35692,1.357,1.3557,1.35666,1.3595132904105502,1.358298460426195,1.3569980605984406,1.3565989137702192,1.3566184576163036,663,1598.8
1610053200,1.35666,1.3571,1.35625,1.3564,1.3594516410954898,1.3582240109977166,1.3569436914531279,1.3565704975173307,1.3565456384108692,381,1540.4
1610055000,1.3564,1.3569,1.35597,1.35665,1.359396163053995,1.3581622850762376,1.3569169922301163,1.356581855014855,1.356580425607246,309,1465.85
1610056800,1.35665,1.3567,1.35649,1.35654,1.3593396053697575,1.35809866605364,1.3568827202091966,1.3565758757270185,1.3565669504048308,21,1361.55
1610058600,1.35654,1.35654,1.35638,1.35648,1.3592829795208514,1.3580351889534974,1.356846109281088,1.3565621791945872,1.3565379669365538,11,1280.95
