time,open,high,low,close,Basis,Upper,Lower
1647827340,1927.61,1928.09,1927.61,1927.89,1927.7159999999997,1928.105378999468,1927.3266210005313
1647827400,1927.89,1927.9,1927.47,1927.87,1927.7339999999997,1928.1414506143285,1927.326549385671
1647827460,1927.87,1928.77,1927.87,1928.43,1927.9419999999998,1928.4766251048145,1927.407374895185
1647827520,1928.43,1928.68,1928.32,1928.5,1928.0599999999995,1928.751664663612,1927.368335336387
1647827580,1928.5,1928.53,1928.27,1928.47,1928.2319999999995,1928.80866628525,1927.655333714749
1647827640,1928.47,1928.61,1928.27,1928.46,1928.346,1928.8240962215439,1927.8679037784561
1647827700,1928.46,1928.46,1927.73,1927.73,1928.3179999999998,1928.907698230401,1927.7283017695986
1647827760,1927.73,1927.93,1927.51,1927.51,1928.1339999999996,1928.9852203038647,1927.2827796961344
1647827820,1927.51,1927.65,1927.4,1927.58,1927.95,1928.802947827516,1927.0970521724842
1647827880,1927.58,1928.61,1927.56,1928.55,1927.966,1928.8594069610385,1927.0725930389613
1647827940,1928.55,1928.6,1928.26,1928.26,1927.926,1928.741901953028,1927.1100980469719
1647828000,1928.26,1928.77,1928.19,1928.37,1928.0539999999996,1928.906722699858,1927.2012773001413
1647828060,1928.37,1928.42,1927.72,1927.78,1928.1079999999997,1928.842019074018,1927.3739809259814
1647828120,1927.78,1928.01,1927.55,1927.82,1928.1559999999997,1928.7666521110605,1927.545347888939
1647828180,1927.82,1928.24,1927.8,1927.98,1928.042,1928.5126421155685,1927.5713578844313
1647828240,1927.98,1928.17,1927.67,1928.12,1928.0139999999997,1928.4443672875184,1927.583632712481
1647828300,1928.12,1928.32,1927.91,1928.3,1927.9999999999995,1928.3853310337386,1927.6146689662605
1647828360,1928.3,1928.41,1928.18,1928.29,1928.1019999999996,1928.4700000040825,1927.7339999959167
1647828420,1928.29,1928.3,1927.61,1927.7,1928.0779999999995,1928.52385199887,1927.632148001129
1647828480,1927.7,1928,1927.68,1927.74,1928.0299999999995,1928.5527619017312,1927.5072380982679
1647828540,1927.74,1927.8,1927.64,1927.71,1927.9479999999996,1928.5152953385566,1927.3807046614427
1647828600,1927.71,1927.73,1927.3,1927.32,1927.7519999999997,1928.372116119684,1927.1318838803154
1647828660,1927.32,1927.4,1927.13,1927.13,1927.5199999999998,1928.017192116823,1927.0228078831765
1647828720,1927.13,1927.19,1926.5,1926.54,1927.2879999999998,1928.1679454532302,1926.4080545467693
1647828780,1926.54,1927.06,1926.54,1927.05,1927.1499999999996,1927.9115773130807,1926.3884226869186
1647828840,1927.05,1927.25,1927.05,1927.14,1927.0359999999996,1927.5625130617632,1926.509486938236
1647828900,1927.14,1927.41,1927.14,1927.37,1927.0459999999996,1927.5951229415987,1926.4968770584005
1647828960,1927.37,1927.47,1927.11,1927.11,1927.0419999999995,1927.5889040215825,1926.4950959784164
1647829020,1927.11,1927.5,1927.1,1927.5,1927.2339999999997,1927.5773016215282,1926.8906983784711
1647829080,1927.5,1927.68,1927.35,1927.43,1927.3099999999995,1927.623687755472,1926.996312244527
1647829140,1927.43,1927.64,1927.38,1927.63,1927.4079999999994,1927.7526505600565,1927.0633494399424
1647829200,1927.63,1927.63,1927.28,1927.35,1927.4039999999993,1927.7507794838834,1927.0572205161152
1647829260,1927.35,1927.59,1927.27,1927.4,1927.4619999999995,1927.6560721705844,1927.2679278294147
1647829320,1927.4,1928.22,1927.32,1927.88,1927.5379999999993,1927.9293872886483,1927.1466127113504
1647829380,1927.88,1927.98,1927.8,1927.82,1927.6159999999995,1928.0439439273482,1927.1880560726509
1647829440,1927.82,1927.85,1927.51,1927.62,1927.6139999999996,1928.0417569468734,1927.1862430531257
1647829500,1927.62,1927.63,1927.46,1927.55,1927.6539999999993,1928.006272635724,1927.3017273642747
1647829560,1927.55,1927.58,1927.27,1927.4,1927.6539999999993,1928.006272635724,1927.3017273642747
1647829620,1927.4,1927.41,1927.07,1927.08,1927.4939999999995,1927.9883844717515,1926.9996155282474
1647829680,1927.08,1927.33,1927.08,1927.25,1927.3799999999997,1927.7737511971052,1926.9862488028941
1647829740,1927.25,1927.41,1926.61,1926.66,1927.1879999999994,1927.8013710194139,1926.574628980585
1647829800,1926.66,1926.73,1926.12,1926.2,1926.9179999999992,1927.7901834730856,1926.0458165269129
1647829860,1926.2,1926.32,1925.79,1925.97,1926.6319999999996,1927.6151703844023,1925.648829615597
1647829920,1925.97,1926,1925.68,1925.68,1926.3519999999996,1927.455405638927,1925.2485943610723
1647829980,1925.68,1925.89,1925.67,1925.67,1926.0359999999996,1926.7742790840457,1925.2977209159535
1647830040,1925.67,1925.73,1925.37,1925.37,1925.7779999999998,1926.3455773106677,1925.2104226893318
1647830100,1925.37,1925.48,1925.31,1925.42,1925.6219999999998,1926.0519581412314,1925.1920418587683
1647830160,1925.42,1926.15,1925.32,1925.98,1925.6239999999998,1926.0604584782716,1925.187541521728
1647830220,1925.98,1926.25,1925.94,1926.06,1925.6999999999996,1926.262992013222,1925.1370079867772
