time,open,high,low,close,Plot,Plot,Plot,Plot,Plot,Volume,Volume MA
1646802000,1.09169,1.09174,1.09148,1.09165,1.0909569379192883,1.0912326451466892,1.0914217585528976,1.0915012235521673,1.0916771482307097,204,325.55
1646802300,1.09165,1.09175,1.0916,1.09169,1.0909714540000945,1.0912505806311328,1.0914461441389978,1.0915281916161435,1.0916814321538064,211,319.4
1646802600,1.09169,1.09235,1.09164,1.09213,1.0909943955050432,1.091285067665206,1.0915083128536343,1.0916141642424086,1.0918309547692042,516,332.05
1646802900,1.09213,1.0925799999999999,1.09204,1.09251,1.0910244074752404,1.0913331042273546,1.0915993753214857,1.0917421407792074,1.0920573031794696,633,347.1
1646803200,1.09251,1.09284,1.09246,1.09254,1.091054419208404,1.0913804334733408,1.0916848866558961,1.091856120667892,1.0922182021196465,366,355.9
1646803500,1.09254,1.09295,1.09235,1.0924099999999999,1.091081262392396,1.091420808631249,1.0917508060508148,1.0919352462867646,1.0922821347464309,613,370.6
1646803800,1.0924099999999999,1.0927,1.0924099999999999,1.0924099999999999,1.0911075740281901,1.0914596004496313,1.0918107327734679,1.0920030682457982,1.0923247564976206,421,372.25
1646804100,1.0924099999999999,1.09244,1.09223,1.09226,1.0911303943444637,1.0914909886672928,1.091851575248607,1.0920397727821127,1.0923031709984137,335,356.8
1646804400,1.09226,1.0923,1.09206,1.09206,1.0911488023772467,1.0915133028372028,1.0918705229532792,1.092042662384668,1.0922221139989425,155,333.2
1646804700,1.09206,1.09228,1.09192,1.0919699999999999,1.091165063716311,1.0915312125298615,1.091879566321163,1.0920322820440012,1.092138075999295,326,334.85
1646805000,1.0919699999999999,1.0921,1.09185,1.09207,1.091182983246681,1.091552341450259,1.0918968784737844,1.0920376703234296,1.09211538399953,415,342.85
1646805300,1.09207,1.09207,1.09143,1.0916,1.0911912410041724,1.091554210412994,1.0918698895216221,1.091975145991511,1.0919435893330198,753,374.9
1646805600,1.0916,1.09201,1.0916,1.09167,1.0912007213803274,1.091558751181112,1.0918517177469291,1.0919315537070093,1.0918523928886799,428,381.9
1646805900,1.09167,1.0921399999999999,1.09154,1.09213,1.0912191229371526,1.0915811530955781,1.091877016133572,1.0919599031774365,1.0919449285924532,450,386.15
1646806200,1.09213,1.09245,1.09209,1.09231,1.0912407244631497,1.0916097353271241,1.0919163783032473,1.0920099170092312,1.0920666190616355,574,399
1646806500,1.09231,1.09278,1.09231,1.09259,1.0912674427906122,1.0916481770790016,1.0919776166393158,1.0920927860079124,1.0922410793744237,432,398.95
1646806800,1.09259,1.0927499999999999,1.0924,1.09242,1.0912902657056496,1.091678444644531,1.092017833308469,1.0921395308639248,1.092300719582949,379,400.15
1646807100,1.09242,1.09265,1.0924099999999999,1.09246,1.0913134287609831,1.0917090938741572,1.0920580302804264,1.0921853121690783,1.0923538130552994,450,403.2
1646807400,1.09246,1.09254,1.09232,1.09239,1.0913347470033399,1.0917357960751706,1.0920882093458422,1.0922145532877814,1.0923658753701997,397,412.95
1646807700,1.09239,1.09242,1.09171,1.09179,1.0913437619141648,1.0917379217192815,1.092061099405311,1.0921539028180984,1.0921739169134665,600,432.9
1646808000,1.09179,1.09209,1.09164,1.09168,1.0913504200940825,1.0917356502793096,1.0920264540048281,1.092086202415513,1.092009277942311,449,445.15
1646808300,1.09168,1.0917999999999999,1.0914,1.09149,1.0913531840526154,1.091726016935023,1.0919776854589347,1.0920010306418682,1.091836185294874,468,458
1646808600,1.09149,1.09179,1.09145,1.09173,1.0913606457545437,1.0917261731336494,1.0919551685990316,1.091962311978744,1.0918007901965827,434,453.9
1646808900,1.09173,1.0917999999999999,1.09139,1.09174,1.0913681577198002,1.0917267153637022,1.0919356078173015,1.0919305531246377,1.0917805267977219,732,458.85
1646809200,1.09174,1.09174,1.09093,1.09139,1.0913685902402002,1.0917135108396354,1.0918860071066376,1.0918533312496894,1.0916503511984812,1275,504.3
1646809500,1.09139,1.09177,1.09133,1.09159,1.0913729745918794,1.0917086672772969,1.0918590973696707,1.0918157124997339,1.0916302341323207,878,517.55
1646809800,1.09159,1.09176,1.09139,1.09167,1.0913788562831293,1.0917071509134813,1.0918419066997007,1.0917948964283433,1.0916434894215472,948,543.9
1646810100,1.09167,1.09231,1.09129,1.09208,1.0913927403171266,1.091721772446286,1.0918635515451824,1.0918356255100086,1.091788992947698,1282,591.25
1646810400,1.09208,1.09221,1.09158,1.09188,1.0914023890237181,1.0917279774483923,1.0918650468592568,1.0918419647228645,1.0918193286317988,807,623.85
1646810700,1.09188,1.09254,1.09183,1.09235,1.0914211535975058,1.091752370489632,1.0919091335084152,1.0919145411910267,1.0919962190878658,1220,668.55
1646811000,1.09235,1.0924,1.0916,1.09176,1.091427863427258,1.0917526696861168,1.091895575916741,1.091892463878023,1.0919174793919106,1219,708.75
1646811300,1.09176,1.0919,1.09151,1.0919,1.0914372126663223,1.0917584473454849,1.0918959781061282,1.0918935404668768,1.0919116529279405,1299,736.05
1646811600,1.0919,1.09193,1.09134,1.0916,1.0914404361778802,1.0917522337240932,1.091869071005571,1.0918516061144659,1.091807768618627,1079,768.6
1646811900,1.0916,1.09203,1.09147,1.09156,1.0914428037783181,1.0917446951466778,1.091840973641428,1.0918099480981136,1.0917251790790847,1161,804.15
1646812200,1.09156,1.09178,1.0911899999999999,1.0916299999999999,1.091446510634193,1.0917401972977885,1.0918217942194801,1.0917842412269545,1.0916934527193898,1117,831.3
